id,dep_delayed_15min
334,0.3756337338346493
335,0.2929503609983085
336,0.15308813690806983
337,0.09015332084697919
338,0.32487547082824964
339,0.0834625563503853
340,0.10563257296751345
341,0.34683583338255125
342,0.14934960865241176
343,0.16324175117907622
344,0.2583336713738755
345,0.4068283255820844
346,0.09236540085154832
347,0.17457363577401674
348,0.12254090042315491
349,0.13420450415415983
350,0.14513554298055933
351,0.10342531644039686
352,0.34495247422491304
353,0.22932011861866383
354,0.22786960185764982
355,0.339015818950795
356,0.0793015542225318
357,0.1295459535524854
358,0.16412776237174448
359,0.2047906000762881
360,0.229827492001235
361,0.07089039282062774
362,0.093116051711129
363,0.29269490070304216
364,0.0786633791677594
365,0.18445178309188806
366,0.4075117369554098
367,0.14988077608225497
368,0.2825045081838763
369,0.17297823412013785
370,0.13355678531883722
371,0.15364410072288065
372,0.23173906106109216
373,0.1366341356882073
374,0.32191725485125333
375,0.0814752216280683
376,0.23049677300016766
377,0.38663934395187705
378,0.17125339384819976
379,0.13401985048158502
380,0.4193286851060649
381,0.2897233410344937
382,0.07055617354038991
383,0.18611767344083166
384,0.13838634271601527
385,0.3216880038787003
386,0.170503763612075
387,0.07296371514023364
388,0.09257132395924761
389,0.0814467769085953
390,0.35285881342511405
391,0.08954425622180767
392,0.17461009800810245
393,0.06518706550770602
394,0.1521815792188865
395,0.3215640602511291
396,0.06909306501141747
397,0.06503543563584584
398,0.07118776173323857
399,0.08036118552085056
400,0.13666942693646847
401,0.08224688573707961
402,0.12010870537210769
403,0.06150484864368764
404,0.09404925231722394
405,0.09127978273346783
406,0.28209420908795235
407,0.11524152420981182
408,0.21298201045341977
409,0.3569041994041217
410,0.10420464605035061
411,0.06133036042516082
412,0.2403756729431175
413,0.16914974844551328
414,0.34695528065177195
415,0.18566675830152837
416,0.28892674666175894
417,0.25644918085571594
418,0.1374893998808963
419,0.31785152460887367
420,0.1867207604468283
421,0.09451885308905594
422,0.07457040811285622
423,0.07200546337353282
424,0.3189118523602874
425,0.15361528975669878
426,0.169103159530664
427,0.2688266744005092
428,0.28793336621894666
429,0.45593007175284767
430,0.28164448426015243
431,0.12185343366148228
432,0.07116823268457466
433,0.15126639674873715
434,0.16416829155655785
435,0.08291746602053338
436,0.2802707173697235
437,0.03257973373375298
438,0.1896743258804036
439,0.24033379977442798
440,0.09362732061128527
441,0.13748452239965858
442,0.2581276899188938
443,0.1845640759252871
444,0.1649273594753772
445,0.0841687709090573
446,0.10469198603836555
447,0.11806172830562088
448,0.1378257861532173
449,0.4401553487233001
450,0.3210659689638733
451,0.2647480176594789
452,0.2280207323960556
453,0.0699203640703174
454,0.0735073760245025
455,0.15195449052114837
456,0.37396238067582854
457,0.13321590186886845
458,0.2820210143430889
459,0.20858813786073913
460,0.09111093500708115
461,0.07169531918971081
462,0.09311410957516682
463,0.13278210379981878
464,0.3174444658622398
465,0.151272353700701
466,0.2658738051976544
467,0.12238234201427302
468,0.11549893281055948
469,0.07445780924649614
470,0.06541253267968629
471,0.1884426252925009
472,0.23609410375647724
473,0.3205617080117334
474,0.3171826265743474
475,0.13450174790084782
476,0.0839887050022625
477,0.149994007529882
478,0.3214191475169986
479,0.2827164626740053
480,0.09428895298467313
481,0.18378368355665053
482,0.16927165898801816
483,0.11580788177869139
484,0.2826378630888598
485,0.14950751350421815
486,0.11912489357691929
487,0.3137170349619956
488,0.08116614350627317
489,0.20526527235409586
490,0.34335880035733124
491,0.4087992001608136
492,0.21558144182560196
493,0.16364795494971401
494,0.25750562229120866
495,0.3453087657503681
496,0.2181334809951241
497,0.07124182397266443
498,0.17140429794174883
499,0.20933153465484466
500,0.3446875676274344
501,0.11663626644995012
502,0.1835469559463373
503,0.17280057683069402
504,0.26404846904704343
505,0.26358477074301123
506,0.2622353421044804
507,0.10476829812084519
508,0.2535840663396141
509,0.14835923286527583
510,0.11902634349786771
511,0.35636611412491437
512,0.3873490734104212
513,0.07963728190827564
514,0.10403916494768749
515,0.18423349522502905
516,0.16617440176262163
517,0.23047555096603947
518,0.1685037908615604
519,0.12979378195071684
520,0.08311012113566471
521,0.29062888913048107
522,0.10714376614151133
523,0.3885269653129056
524,0.1199090862395199
525,0.3148183268259082
526,0.08458908568699948
527,0.07007789954437887
528,0.20707100339401083
529,0.0721779320080638
530,0.1150794939330935
531,0.45516022710630977
532,0.308755354541363
533,0.1675062730608335
534,0.23578857517080606
535,0.35154499182802534
536,0.14560605975882052
537,0.1669098675909179
538,0.15305327168673466
539,0.24262680826110336
540,0.16650392491273047
541,0.22793495879423578
542,0.34967157400777726
543,0.41585396236584643
544,0.10290567855397777
545,0.3569914574085663
546,0.07855750446526617
547,0.20581608397804238
548,0.16568028214190908
549,0.37887573662385415
550,0.3892252867867462
551,0.241514952404327
552,0.19082406659175682
553,0.256826192427392
554,0.11655403344884
555,0.15290807923379918
556,0.07054620241624916
557,0.08376339272013571
558,0.2651454523228767
559,0.08219797709876844
560,0.12258339039715957
561,0.09124509793548544
562,0.285486128939463
563,0.24135658480300165
564,0.07983076103818117
565,0.2895772232358797
566,0.07940923582857883
567,0.3203080013653552
568,0.3105411788373685
569,0.0725630906775739
570,0.24236791463554797
571,0.07237395683621958
572,0.26859209479541785
573,0.20873302516880846
574,0.133258364028102
575,0.07840608628841966
576,0.06549201610129311
577,0.0938239789835884
578,0.08963013368098635
579,0.23984249368947647
580,0.09035695450841984
581,0.2822184141335939
582,0.379367318945061
583,0.2081127698542751
584,0.3117621250733009
585,0.17380607661484926
586,0.18981550827925792
587,0.26819939662282155
588,0.21276710989531297
589,0.3762166674693472
590,0.21202794970926522
591,0.11651910050344383
592,0.14579110545114263
593,0.08345805369458048
594,0.1151161811481613
595,0.34860688124873396
596,0.10650989013329422
597,0.19246514302293316
598,0.18456261770398222
599,0.3096808622197387
600,0.07423149174122035
601,0.09417716800930277
602,0.31988137508547526
603,0.10518814165236091
604,0.07106722429192595
605,0.3191939529328524
606,0.07992353695817113
607,0.08037131846818178
608,0.30960392317343366
609,0.3396145452668027
610,0.3237329104322185
611,0.07153376519316329
612,0.22909446178202617
613,0.21013040528281027
614,0.09129363732474557
615,0.268339291246808
616,0.10835999610038338
617,0.09192320256480072
618,0.2375720603279196
619,0.19011159090053137
620,0.3177764623579674
621,0.3461972601786908
622,0.0711430252804914
623,0.07283931216023404
624,0.06502096165186419
625,0.16618040730516026
626,0.14837419409167332
627,0.3885636835758846
628,0.384905767977633
629,0.16480061881327376
630,0.313192777283731
631,0.12937522018862477
632,0.21383248178851186
633,0.12234181589686416
634,0.16743154949435315
635,0.2370014600632372
636,0.26183145203966796
637,0.07996701264795665
638,0.3180982482817439
639,0.08250355521467947
640,0.0894482223645593
641,0.20692496888895884
642,0.17004371789918618
643,0.22920921712250486
644,0.3555025491879471
645,0.2806368183000338
646,0.29110700980120735
647,0.17244694044117587
648,0.0822242151712208
649,0.06518167310562824
650,0.12044824329363994
651,0.16483176658129328
652,0.345540919410297
653,0.2666801510034038
654,0.13629576306687746
655,0.1556920838803345
656,0.13521532953503299
657,0.09116947388879093
658,0.3229191060371939
659,0.09249722355550259
660,0.08392986856988367
661,0.19125872953401968
662,0.15131985045944207
663,0.13436780331523487
664,0.37176675666412945
665,0.2291048078420043
666,0.20686586260524883
667,0.07200904469884362
668,0.10638365950908839
669,0.2113263020732076
670,0.0837899151384908
671,0.22917922109416497
672,0.3496576860098121
673,0.03293911940058149
674,0.07845590530975831
675,0.1891930878374197
676,0.18570218907556252
677,0.3500828801606788
678,0.31059787653842436
679,0.14958189403274585
680,0.0938239789835884
681,0.08257727075847678
682,0.2837582304202882
683,0.07107035109510516
684,0.1298434841948
685,0.29047813439498577
686,0.1368204974417841
687,0.09346437397392716
688,0.35524392611042
689,0.1481659870280474
690,0.23828491720683637
691,0.11438630644015906
692,0.12215163639737611
693,0.266683319721561
694,0.13223950909702042
695,0.17369625156684998
696,0.2660900242861909
697,0.354398914224136
698,0.3254529763351978
699,0.16753647828756868
700,0.24268160380856996
701,0.16370114746993317
702,0.11735680333258501
703,0.4211621327937303
704,0.34732610605752523
705,0.10797064051814775
706,0.28975925054486934
707,0.2550426300829461
708,0.21710508283253185
709,0.26665352833061096
710,0.2928068415050511
711,0.19004155513173487
712,0.2947774697336633
713,0.03137288302636607
714,0.17393497902980648
715,0.31691658585416527
716,0.20841046937515828
717,0.11972233361001403
718,0.23823017470078864
719,0.08334745220957189
720,0.29139093479958644
721,0.23552371250727291
722,0.23492363405834593
723,0.08157487501812166
724,0.2554837122891266
725,0.34810699680670526
726,0.21643885217239678
727,0.1199548672061384
728,0.18458546124831157
729,0.07908891042152942
730,0.1480849042614282
731,0.16467267863609789
732,0.19270309568092797
733,0.290312986992846
734,0.0740284450012407
735,0.18837915932107882
736,0.06511951776711625
737,0.0957201221585175
738,0.16361963893981293
739,0.1840006229835919
740,0.28439214315244876
741,0.2807040060816718
742,0.21147736343417656
743,0.06984601076113386
744,0.09538487590487015
745,0.10521747397379129
746,0.22819032253595056
747,0.3823907673025356
748,0.23305702683669757
749,0.13583229232824806
750,0.3099966360980839
751,0.2112233318887128
752,0.14568201917081708
753,0.17005356862708482
754,0.1659948708558968
755,0.0791104072983812
756,0.10611468614161598
757,0.09554510915157735
758,0.3762745842934371
759,0.37067242063643885
760,0.09280289785631726
761,0.1683959351721188
762,0.0693742212853971
763,0.13422611697890194
764,0.3761821530648917
765,0.3566539864515715
766,0.09009549503463007
767,0.2541829444956855
768,0.4040848031823668
769,0.12891595269311623
770,0.14842759220242693
771,0.17322903389084693
772,0.12238863397587095
773,0.31379936247556
774,0.3437919123502113
775,0.13280305959471675
776,0.13324612799413527
777,0.1736066462283819
778,0.1927207411412828
779,0.3508045346200094
780,0.09417929456990959
781,0.23231724773810417
782,0.353781597634349
783,0.20679511509654405
784,0.12213573278063902
785,0.07840932859872032
786,0.35230443013503965
787,0.18915810157942214
788,0.20454657316143332
789,0.0845478091843419
790,0.4148125384684529
791,0.3785825353021761
792,0.10432696246077193
793,0.11552350977812138
794,0.09450669312837136
795,0.40535088897289157
796,0.06925867672501511
797,0.10593894822124032
798,0.09476037384004468
799,0.07336084978782602
800,0.1308403158426204
801,0.09487933180289827
802,0.13641142308009901
803,0.07127613881797229
804,0.22981888794225291
805,0.23927609205073988
806,0.3125599885541057
807,0.06536171070459175
808,0.11851733102489395
809,0.12258030710198654
810,0.2660749335749563
811,0.258972403645046
812,0.18322189122117913
813,0.24034859135675282
814,0.19413625069201
815,0.1673637999890923
816,0.15241647747353473
817,0.1218193251346515
818,0.13572983215263645
819,0.31770236805676544
820,0.17043625901711273
821,0.2086103600805594
822,0.1670079459799126
823,0.1555541798270351
824,0.26726123596023343
825,0.0649306410120301
826,0.13732633831128244
827,0.2560052894878122
828,0.07998689303480495
829,0.06995887486622808
830,0.172837993608419
831,0.18555677264133955
832,0.2834749126086605
833,0.17331205634829783
834,0.13380470441644252
835,0.09206349814447615
836,0.23359983906446732
837,0.214124242929475
838,0.15126111623647923
839,0.4088413731594592
840,0.23964240408215404
841,0.10387778215045375
842,0.191586214182378
843,0.2663816677723387
844,0.3541802801120933
845,0.07840689685449465
846,0.25519179502501643
847,0.23424921266152748
848,0.08386024835951841
849,0.12121525141052673
850,0.1688971745757127
851,0.10274912169663081
852,0.10461318095797664
853,0.24235097869306704
854,0.08106081746465495
855,0.07442028242885322
856,0.16909667992745298
857,0.23857523613147744
858,0.38214448657430977
859,0.26781018430680764
860,0.31889208975609784
861,0.2157494271766963
862,0.1835034399539382
863,0.3130129085295484
864,0.0800610139446974
865,0.12039028832412872
866,0.1057608468962045
867,0.1455074710455611
868,0.2599775704014251
869,0.08276769280962029
870,0.21453362846880095
871,0.11565500368283256
872,0.06529749385578155
873,0.08355809823342533
874,0.43844690382564455
875,0.1218539671438558
876,0.07421907294040758
877,0.1197387837776318
878,0.3204392889982807
879,0.15196653706806268
880,0.3244208056111488
881,0.08409681520376151
882,0.08302697924436794
883,0.13723824408386298
884,0.1679871070131041
885,0.19066707218898038
886,0.38564443586738045
887,0.08303960077254284
888,0.4534384109562321
889,0.09037004503784941
890,0.20844583893482846
891,0.0939745398865474
892,0.10433511538829712
893,0.12158354348759837
894,0.08072449593167402
895,0.166099463238535
896,0.08435345398216386
897,0.26099944801598074
898,0.163782727266345
899,0.4438666687701287
900,0.25546474648307704
901,0.11762105437049646
902,0.150796813231204
903,0.10551031770805995
904,0.10329816256644822
905,0.17066384557826214
906,0.23549414168902985
907,0.16589830374667205
908,0.09466603281319025
909,0.09295303915090004
910,0.07185523359879993
911,0.16362287972916092
912,0.0703453783526595
913,0.1853476792840434
914,0.09053614030817837
915,0.2686719247336258
916,0.4444330933786371
917,0.4556416941786805
918,0.34287742756887607
919,0.09126954809360202
920,0.08915967526884157
921,0.3533333435401906
922,0.32041594804447543
923,0.3511869175502254
924,0.3235010739313102
925,0.32326250741975565
926,0.08441431573975348
927,0.16973460987816213
928,0.34716689538809464
929,0.4055145670429799
930,0.09599880277782848
931,0.17351390047767506
932,0.10195478599220037
933,0.18852551288815114
934,0.38210093325265043
935,0.07911435295578638
936,0.1851749761399703
937,0.08452579479259364
938,0.06243267745504801
939,0.18484782626471596
940,0.25838740622051953
941,0.09362954181198177
942,0.2123164545163167
943,0.032664046387427224
944,0.08015366656376169
945,0.08347083014151734
946,0.20574732393357212
947,0.08935403809183771
948,0.29441315809038776
949,0.20498080879250913
950,0.11772506911286958
951,0.3712862733764706
952,0.23980795495768362
953,0.09300778002424355
954,0.1156447768731127
955,0.28046681066426316
956,0.10345086153587658
957,0.2545481216169536
958,0.4133999210910009
959,0.10851806631583415
960,0.35440461774050463
961,0.15524032936764703
962,0.13234435015276558
963,0.10143602015069968
964,0.10603718180162507
965,0.3867007597318825
966,0.35754255966000853
967,0.2315387434736767
968,0.38039476906172015
969,0.19554262459884836
970,0.3207169452542514
971,0.28627782032371574
972,0.0814803730675086
973,0.31173157793692285
974,0.25783999899267285
975,0.07117910901265036
976,0.12265255065600221
977,0.10757042966685501
978,0.11951615688489672
979,0.0744182219633797
980,0.21670653033485066
981,0.07207301765802145
982,0.28778395339299634
983,0.11996931157529434
984,0.1644175899679234
985,0.31552357253359253
986,0.11993365529688861
987,0.13619796075042653
988,0.16749080483445172
989,0.10788306701683156
990,0.24160583574596078
991,0.09536627191639302
992,0.1530907224835867
993,0.10727971567494833
994,0.339399894332231
995,0.21747875812385306
996,0.08194039189288556
997,0.08091048715976579
998,0.2315904195954221
999,0.10563021795052738
1000,0.21269238082631092
1001,0.35755258034331283
1002,0.31701426854953213
1003,0.16661998414429746
1004,0.09184353862564616
1005,0.25601858388639065
1006,0.2321475125870416
1007,0.1916017017093755
1008,0.18753335703576937
1009,0.33974252138436056
1010,0.19371082494360634
1011,0.21129535152244183
1012,0.170951725252328
1013,0.07124635991599214
1014,0.12056393127077983
1015,0.15239229023248083
1016,0.10855786355527104
1017,0.25837044910468143
1018,0.10149997168600497
1019,0.2563698085697717
1020,0.34409875001130114
1021,0.08931938188474299
1022,0.08440292749676774
1023,0.23500177522185794
1024,0.10421118790915572
1025,0.08281982336378707
1026,0.26532077290502853
1027,0.1896092013754202
1028,0.07029210780618805
1029,0.2420904557759633
1030,0.320707984637341
1031,0.15020015806346
1032,0.10296506571269592
1033,0.21247440384645583
1034,0.07375420309724524
1035,0.2133458264764742
1036,0.0792223271873178
1037,0.0742475105339303
1038,0.18407736224058352
1039,0.25705244134818667
1040,0.21160246414745398
1041,0.07374722137698903
1042,0.2613371141529252
1043,0.16741282519744402
1044,0.1456516525124773
1045,0.15510458558251047
1046,0.10813927031789664
1047,0.10852240721010391
1048,0.06501429401866234
1049,0.2671509795770165
1050,0.2359727380191321
1051,0.18789283781705324
1052,0.2555432771440485
1053,0.31507669418537243
1054,0.15506346629292056
1055,0.2949140362079109
1056,0.08334145322279074
1057,0.28667240339601885
1058,0.09481192014935812
1059,0.08024604908562609
1060,0.21190449130497854
1061,0.06970566804149166
1062,0.07033095242369587
1063,0.18876111253283603
1064,0.1934888471262306
1065,0.2341316841124365
1066,0.07890457291723717
1067,0.1141334233812409
1068,0.22863482374802271
1069,0.17142731158329766
1070,0.2819218983248042
1071,0.07848032990484727
1072,0.10603141933669871
1073,0.149832944371765
1074,0.21133274186660397
1075,0.26817468997948646
1076,0.16967041203951277
1077,0.3235098026472287
1078,0.12117370108567344
1079,0.07892232960805924
1080,0.10691281624714397
1081,0.18346688265661387
1082,0.1362334504511551
1083,0.2931003193021877
1084,0.09085976285766567
1085,0.1008518758593746
1086,0.0839201161405191
1087,0.07153384797440127
1088,0.19036556866323165
1089,0.11912790175765753
1090,0.10169027070216646
1091,0.23465944464982424
1092,0.3132680583986612
1093,0.2965358467377832
1094,0.130163422328212
1095,0.10217142301391266
1096,0.09171257686049715
1097,0.26701069138230493
1098,0.21644815300935827
1099,0.1483077442732731
1100,0.34842576345713433
1101,0.2284970788103427
1102,0.06900567224415703
1103,0.1358998988501327
1104,0.1656423820131271
1105,0.1504363636331987
1106,0.23851026085651914
1107,0.26805093385269896
1108,0.3240901412999531
1109,0.20898089386243807
1110,0.2942583488799484
1111,0.3816912948502594
1112,0.2377779645503061
1113,0.18882616134619654
1114,0.03220871084482571
1115,0.10137855070049505
1116,0.17456397809604815
1117,0.1710059629003239
1118,0.2593789400473272
1119,0.15544177275820967
1120,0.34531186525451035
1121,0.3124815263394537
1122,0.23771223521025486
1123,0.23655806101008617
1124,0.11906840429825767
1125,0.12259140376411948
1126,0.13153215640759186
1127,0.11703966130790129
1128,0.3449833004999146
1129,0.3412281047175813
1130,0.116123177372856
1131,0.14709764106187506
1132,0.3142302194386006
1133,0.20476543212416481
1134,0.2380735110312499
1135,0.16629286910112995
1136,0.09151013290633304
1137,0.13771018766621118
1138,0.13421383860511363
1139,0.24201408110290515
1140,0.10842648805642062
1141,0.2534833967808149
1142,0.06467093331241226
1143,0.07332393588528388
1144,0.40682531780553793
1145,0.10143047935997143
1146,0.12041734858260501
1147,0.08904061141765199
1148,0.12117781574566677
1149,0.09007884156174042
1150,0.10306927062817955
1151,0.15182367155092236
1152,0.1942991230740561
1153,0.15319696015096473
1154,0.1538221464593087
1155,0.10838444459280203
1156,0.07247332617509927
1157,0.13103824926929536
1158,0.11582524004848584
1159,0.08353338159805344
1160,0.42345839433779076
1161,0.12890517572826146
1162,0.173260632281182
1163,0.3399052602092916
1164,0.21624153679486094
1165,0.13747979285978812
1166,0.10382036475889764
1167,0.14726782002748007
1168,0.08169212271029855
1169,0.24139606884934164
1170,0.21219991040620745
1171,0.32084783962724567
1172,0.38108199799079506
1173,0.1861347088168148
1174,0.3772472794125631
1175,0.387989499459204
1176,0.09126675700734742
1177,0.07354346000327701
1178,0.35096486480635314
1179,0.1938253166452546
1180,0.2589432776803157
1181,0.12234486375634455
1182,0.28928685448352803
1183,0.15247506009030387
1184,0.26817273307927
1185,0.13163905404317455
1186,0.21101641725571899
1187,0.0926436728139147
1188,0.12998363502335877
1189,0.4120826350914914
1190,0.09478881745513648
1191,0.09171649884332166
1192,0.08012610231017024
1193,0.3575706178870952
1194,0.18626777398989974
1195,0.22806702887654817
1196,0.14615381396200355
1197,0.21567778041201627
1198,0.2171851727100606
1199,0.38190709281746593
1200,0.3837336667406175
1201,0.22918406514892375
1202,0.2582396472355117
1203,0.1851242047689242
1204,0.2913667437637436
1205,0.23578004085063708
1206,0.3569751494539107
1207,0.11874725916777477
1208,0.10864739385848225
1209,0.1350350668113677
1210,0.2322841283426408
1211,0.09173477458215674
1212,0.08156805852525198
1213,0.34077028835785994
1214,0.1538300592690752
1215,0.12266770734055961
1216,0.16883336440822228
1217,0.1191081535971723
1218,0.08200171142905546
1219,0.07071439590405292
1220,0.31516492481558656
1221,0.21475087744822818
1222,0.35309586772800206
1223,0.22940802127860302
1224,0.06946057763493142
1225,0.31863150800845536
1226,0.1470426065739639
1227,0.07337127207417764
1228,0.21544278594427158
1229,0.10533983540666247
1230,0.1700959671163082
1231,0.08265272589380634
1232,0.32410515808669393
1233,0.06988786811402257
1234,0.1893453262214096
1235,0.1347389746945565
1236,0.07154552101412809
1237,0.287150674257987
1238,0.42122746214853113
1239,0.1079593569302034
1240,0.09516532510310126
1241,0.09485364611527439
1242,0.08970989946155479
1243,0.06418502946977082
1244,0.2675563819530079
1245,0.18879504484672874
1246,0.17123057560577895
1247,0.06502065856382519
1248,0.11824506896538457
1249,0.3837404459978859
1250,0.23885514757311238
1251,0.18628439936077062
